workerID,taskID,response,goldLabel,taskContent
A1KS77MYC4GGZ3,1462,0,0,"Los Angeles poet and fiction writer Charles Bukowski, who died of leukemia on March 9 at the age of 73, managed to create a life worthy of his face."
A1ORRI82WFHIKZ,1462,0,0,"Los Angeles poet and fiction writer Charles Bukowski, who died of leukemia on March 9 at the age of 73, managed to create a life worthy of his face."
A11GX90QFWDLMM,1462,0,0,"Los Angeles poet and fiction writer Charles Bukowski, who died of leukemia on March 9 at the age of 73, managed to create a life worthy of his face."
A28W67ZXNQ3K19,1462,0,0,"Los Angeles poet and fiction writer Charles Bukowski, who died of leukemia on March 9 at the age of 73, managed to create a life worthy of his face."
A99F7DB1MDLVK,1462,1,0,"Los Angeles poet and fiction writer Charles Bukowski, who died of leukemia on March 9 at the age of 73, managed to create a life worthy of his face."
A1S2LOH6K9Q3Y8,2034,0,0,"The regional capital is Clermont Ferrand, and the small city of Le Puy, with its historic churches perched on volcanic pinnacles, is one of the most surprising cities in France."
AXBQF8RALCIGV,2034,0,0,"The regional capital is Clermont Ferrand, and the small city of Le Puy, with its historic churches perched on volcanic pinnacles, is one of the most surprising cities in France."
AM367N2MAMQ15,2034,0,0,"The regional capital is Clermont Ferrand, and the small city of Le Puy, with its historic churches perched on volcanic pinnacles, is one of the most surprising cities in France."
A18941IO2ZZWW6,2034,1,0,"The regional capital is Clermont Ferrand, and the small city of Le Puy, with its historic churches perched on volcanic pinnacles, is one of the most surprising cities in France."
A15GNVZ1EXQMYR,2034,0,0,"The regional capital is Clermont Ferrand, and the small city of Le Puy, with its historic churches perched on volcanic pinnacles, is one of the most surprising cities in France."
A1KS77MYC4GGZ3,2034,0,0,"The regional capital is Clermont Ferrand, and the small city of Le Puy, with its historic churches perched on volcanic pinnacles, is one of the most surprising cities in France."
A1ORRI82WFHIKZ,2034,0,0,"The regional capital is Clermont Ferrand, and the small city of Le Puy, with its historic churches perched on volcanic pinnacles, is one of the most surprising cities in France."
A11GX90QFWDLMM,2034,0,0,"The regional capital is Clermont Ferrand, and the small city of Le Puy, with its historic churches perched on volcanic pinnacles, is one of the most surprising cities in France."
A28W67ZXNQ3K19,2034,0,0,"The regional capital is Clermont Ferrand, and the small city of Le Puy, with its historic churches perched on volcanic pinnacles, is one of the most surprising cities in France."
A99F7DB1MDLVK,2034,0,0,"The regional capital is Clermont Ferrand, and the small city of Le Puy, with its historic churches perched on volcanic pinnacles, is one of the most surprising cities in France."
A1S2LOH6K9Q3Y8,2074,1,0,"In Hungary the decisive moment, portending the end of the democratic prelude to Communist dictatorship, came in February 1947."
AXBQF8RALCIGV,2074,1,0,"In Hungary the decisive moment, portending the end of the democratic prelude to Communist dictatorship, came in February 1947."
AM367N2MAMQ15,2074,0,0,"In Hungary the decisive moment, portending the end of the democratic prelude to Communist dictatorship, came in February 1947."
A18941IO2ZZWW6,2074,1,0,"In Hungary the decisive moment, portending the end of the democratic prelude to Communist dictatorship, came in February 1947."
A15GNVZ1EXQMYR,2074,0,0,"In Hungary the decisive moment, portending the end of the democratic prelude to Communist dictatorship, came in February 1947."
A1KS77MYC4GGZ3,2074,0,0,"In Hungary the decisive moment, portending the end of the democratic prelude to Communist dictatorship, came in February 1947."
A1ORRI82WFHIKZ,2074,0,0,"In Hungary the decisive moment, portending the end of the democratic prelude to Communist dictatorship, came in February 1947."
A11GX90QFWDLMM,2074,0,0,"In Hungary the decisive moment, portending the end of the democratic prelude to Communist dictatorship, came in February 1947."
A28W67ZXNQ3K19,2074,0,0,"In Hungary the decisive moment, portending the end of the democratic prelude to Communist dictatorship, came in February 1947."
A99F7DB1MDLVK,2074,1,0,"In Hungary the decisive moment, portending the end of the democratic prelude to Communist dictatorship, came in February 1947."
A1S2LOH6K9Q3Y8,1506,0,0,"The time period in concern is from early 1944 to 1945, and the topic being the Kamikaze pilots, and the region of research was within Japan, mainly Kyushu."
AXBQF8RALCIGV,1506,1,0,"The time period in concern is from early 1944 to 1945, and the topic being the Kamikaze pilots, and the region of research was within Japan, mainly Kyushu."
AM367N2MAMQ15,1506,0,0,"The time period in concern is from early 1944 to 1945, and the topic being the Kamikaze pilots, and the region of research was within Japan, mainly Kyushu."
A18941IO2ZZWW6,1506,1,0,"The time period in concern is from early 1944 to 1945, and the topic being the Kamikaze pilots, and the region of research was within Japan, mainly Kyushu."
A15GNVZ1EXQMYR,1506,0,0,"The time period in concern is from early 1944 to 1945, and the topic being the Kamikaze pilots, and the region of research was within Japan, mainly Kyushu."
A1KS77MYC4GGZ3,1506,0,0,"The time period in concern is from early 1944 to 1945, and the topic being the Kamikaze pilots, and the region of research was within Japan, mainly Kyushu."
A1ORRI82WFHIKZ,1506,0,0,"The time period in concern is from early 1944 to 1945, and the topic being the Kamikaze pilots, and the region of research was within Japan, mainly Kyushu."
A11GX90QFWDLMM,1506,1,0,"The time period in concern is from early 1944 to 1945, and the topic being the Kamikaze pilots, and the region of research was within Japan, mainly Kyushu."
A28W67ZXNQ3K19,1506,0,0,"The time period in concern is from early 1944 to 1945, and the topic being the Kamikaze pilots, and the region of research was within Japan, mainly Kyushu."
A99F7DB1MDLVK,1506,1,0,"The time period in concern is from early 1944 to 1945, and the topic being the Kamikaze pilots, and the region of research was within Japan, mainly Kyushu."
A1S2LOH6K9Q3Y8,1485,0,0,"At present the UK&apos;s birth rate (England&apos;s is not dropping quite so clearly as Scotland&apos;s) sits in the middle of the European range -- with Italy, Spain, and Germany with the lowest rates and Ireland&apos;s showing the most rapid fall."
AXBQF8RALCIGV,1485,0,0,"At present the UK&apos;s birth rate (England&apos;s is not dropping quite so clearly as Scotland&apos;s) sits in the middle of the European range -- with Italy, Spain, and Germany with the lowest rates and Ireland&apos;s showing the most rapid fall."
AM367N2MAMQ15,1485,0,0,"At present the UK&apos;s birth rate (England&apos;s is not dropping quite so clearly as Scotland&apos;s) sits in the middle of the European range -- with Italy, Spain, and Germany with the lowest rates and Ireland&apos;s showing the most rapid fall."
A18941IO2ZZWW6,1485,0,0,"At present the UK&apos;s birth rate (England&apos;s is not dropping quite so clearly as Scotland&apos;s) sits in the middle of the European range -- with Italy, Spain, and Germany with the lowest rates and Ireland&apos;s showing the most rapid fall."
A15GNVZ1EXQMYR,1485,0,0,"At present the UK&apos;s birth rate (England&apos;s is not dropping quite so clearly as Scotland&apos;s) sits in the middle of the European range -- with Italy, Spain, and Germany with the lowest rates and Ireland&apos;s showing the most rapid fall."
A1KS77MYC4GGZ3,1485,0,0,"At present the UK&apos;s birth rate (England&apos;s is not dropping quite so clearly as Scotland&apos;s) sits in the middle of the European range -- with Italy, Spain, and Germany with the lowest rates and Ireland&apos;s showing the most rapid fall."
A1ORRI82WFHIKZ,1485,0,0,"At present the UK&apos;s birth rate (England&apos;s is not dropping quite so clearly as Scotland&apos;s) sits in the middle of the European range -- with Italy, Spain, and Germany with the lowest rates and Ireland&apos;s showing the most rapid fall."
A11GX90QFWDLMM,1485,0,0,"At present the UK&apos;s birth rate (England&apos;s is not dropping quite so clearly as Scotland&apos;s) sits in the middle of the European range -- with Italy, Spain, and Germany with the lowest rates and Ireland&apos;s showing the most rapid fall."
A28W67ZXNQ3K19,1485,0,0,"At present the UK&apos;s birth rate (England&apos;s is not dropping quite so clearly as Scotland&apos;s) sits in the middle of the European range -- with Italy, Spain, and Germany with the lowest rates and Ireland&apos;s showing the most rapid fall."
A99F7DB1MDLVK,1485,0,0,"At present the UK&apos;s birth rate (England&apos;s is not dropping quite so clearly as Scotland&apos;s) sits in the middle of the European range -- with Italy, Spain, and Germany with the lowest rates and Ireland&apos;s showing the most rapid fall."
A1S2LOH6K9Q3Y8,1594,1,1,"On October 6, 1973, Yom Kippur, the holiest day in the Jewish calendar, Egypt and Syria opened a coordinated surprise attack against Israel."
AXBQF8RALCIGV,1594,1,1,"On October 6, 1973, Yom Kippur, the holiest day in the Jewish calendar, Egypt and Syria opened a coordinated surprise attack against Israel."
AM367N2MAMQ15,1594,1,1,"On October 6, 1973, Yom Kippur, the holiest day in the Jewish calendar, Egypt and Syria opened a coordinated surprise attack against Israel."
A18941IO2ZZWW6,1594,1,1,"On October 6, 1973, Yom Kippur, the holiest day in the Jewish calendar, Egypt and Syria opened a coordinated surprise attack against Israel."
A15GNVZ1EXQMYR,1594,0,1,"On October 6, 1973, Yom Kippur, the holiest day in the Jewish calendar, Egypt and Syria opened a coordinated surprise attack against Israel."
A1KS77MYC4GGZ3,1594,1,1,"On October 6, 1973, Yom Kippur, the holiest day in the Jewish calendar, Egypt and Syria opened a coordinated surprise attack against Israel."
A1ORRI82WFHIKZ,1594,0,1,"On October 6, 1973, Yom Kippur, the holiest day in the Jewish calendar, Egypt and Syria opened a coordinated surprise attack against Israel."
A11GX90QFWDLMM,1594,1,1,"On October 6, 1973, Yom Kippur, the holiest day in the Jewish calendar, Egypt and Syria opened a coordinated surprise attack against Israel."
A28W67ZXNQ3K19,1594,1,1,"On October 6, 1973, Yom Kippur, the holiest day in the Jewish calendar, Egypt and Syria opened a coordinated surprise attack against Israel."
A99F7DB1MDLVK,1594,1,1,"On October 6, 1973, Yom Kippur, the holiest day in the Jewish calendar, Egypt and Syria opened a coordinated surprise attack against Israel."
A1S2LOH6K9Q3Y8,1568,0,0,"After an unparalleled succession of tragic operas, Verdi rounded off his operatic career with a comedy."
AXBQF8RALCIGV,1568,1,0,"After an unparalleled succession of tragic operas, Verdi rounded off his operatic career with a comedy."
AM367N2MAMQ15,1568,0,0,"After an unparalleled succession of tragic operas, Verdi rounded off his operatic career with a comedy."
A18941IO2ZZWW6,1568,1,0,"After an unparalleled succession of tragic operas, Verdi rounded off his operatic career with a comedy."
A15GNVZ1EXQMYR,1568,0,0,"After an unparalleled succession of tragic operas, Verdi rounded off his operatic career with a comedy."
A1KS77MYC4GGZ3,1568,0,0,"After an unparalleled succession of tragic operas, Verdi rounded off his operatic career with a comedy."
A1ORRI82WFHIKZ,1568,0,0,"After an unparalleled succession of tragic operas, Verdi rounded off his operatic career with a comedy."
A11GX90QFWDLMM,1568,0,0,"After an unparalleled succession of tragic operas, Verdi rounded off his operatic career with a comedy."
A28W67ZXNQ3K19,1568,0,0,"After an unparalleled succession of tragic operas, Verdi rounded off his operatic career with a comedy."
A99F7DB1MDLVK,1568,0,0,"After an unparalleled succession of tragic operas, Verdi rounded off his operatic career with a comedy."
A1S2LOH6K9Q3Y8,1591,1,1,"De La Rue is the world&apos;s largest commercial security printer and papermaker, involved in the production of over 150 national currencies and a wide range of security documents such as travellers cheques and vouchers."
AXBQF8RALCIGV,1591,0,1,"De La Rue is the world&apos;s largest commercial security printer and papermaker, involved in the production of over 150 national currencies and a wide range of security documents such as travellers cheques and vouchers."
AM367N2MAMQ15,1591,1,1,"De La Rue is the world&apos;s largest commercial security printer and papermaker, involved in the production of over 150 national currencies and a wide range of security documents such as travellers cheques and vouchers."
A18941IO2ZZWW6,1591,1,1,"De La Rue is the world&apos;s largest commercial security printer and papermaker, involved in the production of over 150 national currencies and a wide range of security documents such as travellers cheques and vouchers."
A15GNVZ1EXQMYR,1591,0,1,"De La Rue is the world&apos;s largest commercial security printer and papermaker, involved in the production of over 150 national currencies and a wide range of security documents such as travellers cheques and vouchers."
A1KS77MYC4GGZ3,1591,0,1,"De La Rue is the world&apos;s largest commercial security printer and papermaker, involved in the production of over 150 national currencies and a wide range of security documents such as travellers cheques and vouchers."
A1ORRI82WFHIKZ,1591,1,1,"De La Rue is the world&apos;s largest commercial security printer and papermaker, involved in the production of over 150 national currencies and a wide range of security documents such as travellers cheques and vouchers."
A11GX90QFWDLMM,1591,1,1,"De La Rue is the world&apos;s largest commercial security printer and papermaker, involved in the production of over 150 national currencies and a wide range of security documents such as travellers cheques and vouchers."
A28W67ZXNQ3K19,1591,1,1,"De La Rue is the world&apos;s largest commercial security printer and papermaker, involved in the production of over 150 national currencies and a wide range of security documents such as travellers cheques and vouchers."
A99F7DB1MDLVK,1591,0,1,"De La Rue is the world&apos;s largest commercial security printer and papermaker, involved in the production of over 150 national currencies and a wide range of security documents such as travellers cheques and vouchers."
A1S2LOH6K9Q3Y8,2073,1,0,The establishment of full Communist control in Hungary in the summer of 1948 and the blockade of the Western sector of Berlin confirmed Western suspicions and contributed to the formation of NATO.
AXBQF8RALCIGV,2073,1,0,The establishment of full Communist control in Hungary in the summer of 1948 and the blockade of the Western sector of Berlin confirmed Western suspicions and contributed to the formation of NATO.
AM367N2MAMQ15,2073,0,0,The establishment of full Communist control in Hungary in the summer of 1948 and the blockade of the Western sector of Berlin confirmed Western suspicions and contributed to the formation of NATO.
A18941IO2ZZWW6,2073,1,0,The establishment of full Communist control in Hungary in the summer of 1948 and the blockade of the Western sector of Berlin confirmed Western suspicions and contributed to the formation of NATO.
A15GNVZ1EXQMYR,2073,0,0,The establishment of full Communist control in Hungary in the summer of 1948 and the blockade of the Western sector of Berlin confirmed Western suspicions and contributed to the formation of NATO.
A1KS77MYC4GGZ3,2073,0,0,The establishment of full Communist control in Hungary in the summer of 1948 and the blockade of the Western sector of Berlin confirmed Western suspicions and contributed to the formation of NATO.
A1ORRI82WFHIKZ,2073,0,0,The establishment of full Communist control in Hungary in the summer of 1948 and the blockade of the Western sector of Berlin confirmed Western suspicions and contributed to the formation of NATO.
A11GX90QFWDLMM,2073,1,0,The establishment of full Communist control in Hungary in the summer of 1948 and the blockade of the Western sector of Berlin confirmed Western suspicions and contributed to the formation of NATO.
A28W67ZXNQ3K19,2073,0,0,The establishment of full Communist control in Hungary in the summer of 1948 and the blockade of the Western sector of Berlin confirmed Western suspicions and contributed to the formation of NATO.
A99F7DB1MDLVK,2073,1,0,The establishment of full Communist control in Hungary in the summer of 1948 and the blockade of the Western sector of Berlin confirmed Western suspicions and contributed to the formation of NATO.
A1S2LOH6K9Q3Y8,1472,1,1,"Since the beginning of this year, pork, the most important meat in the Chinese diet, has jumped to 7.28 yuan (86 cents) a pound, up from 4.55 yuan (54 cents)."
AXBQF8RALCIGV,1472,1,1,"Since the beginning of this year, pork, the most important meat in the Chinese diet, has jumped to 7.28 yuan (86 cents) a pound, up from 4.55 yuan (54 cents)."
AM367N2MAMQ15,1472,1,1,"Since the beginning of this year, pork, the most important meat in the Chinese diet, has jumped to 7.28 yuan (86 cents) a pound, up from 4.55 yuan (54 cents)."
A18941IO2ZZWW6,1472,1,1,"Since the beginning of this year, pork, the most important meat in the Chinese diet, has jumped to 7.28 yuan (86 cents) a pound, up from 4.55 yuan (54 cents)."
A15GNVZ1EXQMYR,1472,1,1,"Since the beginning of this year, pork, the most important meat in the Chinese diet, has jumped to 7.28 yuan (86 cents) a pound, up from 4.55 yuan (54 cents)."
A1KS77MYC4GGZ3,1472,1,1,"Since the beginning of this year, pork, the most important meat in the Chinese diet, has jumped to 7.28 yuan (86 cents) a pound, up from 4.55 yuan (54 cents)."
A1ORRI82WFHIKZ,1472,1,1,"Since the beginning of this year, pork, the most important meat in the Chinese diet, has jumped to 7.28 yuan (86 cents) a pound, up from 4.55 yuan (54 cents)."
A11GX90QFWDLMM,1472,0,1,"Since the beginning of this year, pork, the most important meat in the Chinese diet, has jumped to 7.28 yuan (86 cents) a pound, up from 4.55 yuan (54 cents)."
A28W67ZXNQ3K19,1472,1,1,"Since the beginning of this year, pork, the most important meat in the Chinese diet, has jumped to 7.28 yuan (86 cents) a pound, up from 4.55 yuan (54 cents)."
A99F7DB1MDLVK,1472,0,1,"Since the beginning of this year, pork, the most important meat in the Chinese diet, has jumped to 7.28 yuan (86 cents) a pound, up from 4.55 yuan (54 cents)."
A1S2LOH6K9Q3Y8,2077,0,0,They are made from the dust of four of Jupiter&apos;s tiniest moons.
AXBQF8RALCIGV,2077,1,0,They are made from the dust of four of Jupiter&apos;s tiniest moons.
AM367N2MAMQ15,2077,0,0,They are made from the dust of four of Jupiter&apos;s tiniest moons.
A18941IO2ZZWW6,2077,1,0,They are made from the dust of four of Jupiter&apos;s tiniest moons.
A15GNVZ1EXQMYR,2077,0,0,They are made from the dust of four of Jupiter&apos;s tiniest moons.
A1KS77MYC4GGZ3,2077,0,0,They are made from the dust of four of Jupiter&apos;s tiniest moons.
A1ORRI82WFHIKZ,2077,0,0,They are made from the dust of four of Jupiter&apos;s tiniest moons.
A11GX90QFWDLMM,2077,0,0,They are made from the dust of four of Jupiter&apos;s tiniest moons.
A28W67ZXNQ3K19,2077,0,0,They are made from the dust of four of Jupiter&apos;s tiniest moons.
A99F7DB1MDLVK,2077,0,0,They are made from the dust of four of Jupiter&apos;s tiniest moons.
A1S2LOH6K9Q3Y8,1516,0,0,The Cyrillic alphabet achieved its current form in 1708 during the reign of Peter the Great.
AXBQF8RALCIGV,1516,0,0,The Cyrillic alphabet achieved its current form in 1708 during the reign of Peter the Great.
AM367N2MAMQ15,1516,0,0,The Cyrillic alphabet achieved its current form in 1708 during the reign of Peter the Great.
A18941IO2ZZWW6,1516,1,0,The Cyrillic alphabet achieved its current form in 1708 during the reign of Peter the Great.
A15GNVZ1EXQMYR,1516,0,0,The Cyrillic alphabet achieved its current form in 1708 during the reign of Peter the Great.
A1KS77MYC4GGZ3,1516,0,0,The Cyrillic alphabet achieved its current form in 1708 during the reign of Peter the Great.
A1ORRI82WFHIKZ,1516,0,0,The Cyrillic alphabet achieved its current form in 1708 during the reign of Peter the Great.
A11GX90QFWDLMM,1516,1,0,The Cyrillic alphabet achieved its current form in 1708 during the reign of Peter the Great.
A28W67ZXNQ3K19,1516,0,0,The Cyrillic alphabet achieved its current form in 1708 during the reign of Peter the Great.
A99F7DB1MDLVK,1516,0,0,The Cyrillic alphabet achieved its current form in 1708 during the reign of Peter the Great.
A1S2LOH6K9Q3Y8,2070,0,0,The Queen of Holland is now owned by Robert Mouawad.
AXBQF8RALCIGV,2070,1,0,The Queen of Holland is now owned by Robert Mouawad.
AM367N2MAMQ15,2070,0,0,The Queen of Holland is now owned by Robert Mouawad.
A18941IO2ZZWW6,2070,0,0,The Queen of Holland is now owned by Robert Mouawad.
A15GNVZ1EXQMYR,2070,0,0,The Queen of Holland is now owned by Robert Mouawad.
A1KS77MYC4GGZ3,2070,0,0,The Queen of Holland is now owned by Robert Mouawad.
A1ORRI82WFHIKZ,2070,0,0,The Queen of Holland is now owned by Robert Mouawad.
A11GX90QFWDLMM,2070,1,0,The Queen of Holland is now owned by Robert Mouawad.
A28W67ZXNQ3K19,2070,0,0,The Queen of Holland is now owned by Robert Mouawad.
A99F7DB1MDLVK,2070,0,0,The Queen of Holland is now owned by Robert Mouawad.
A1S2LOH6K9Q3Y8,1549,0,0,Wasn&apos;t it after the women&apos;s conference in Nairobi ten years ago that the world focused for the first time on the crisis of domestic violence?
AXBQF8RALCIGV,1549,0,0,Wasn&apos;t it after the women&apos;s conference in Nairobi ten years ago that the world focused for the first time on the crisis of domestic violence?
AM367N2MAMQ15,1549,0,0,Wasn&apos;t it after the women&apos;s conference in Nairobi ten years ago that the world focused for the first time on the crisis of domestic violence?
A18941IO2ZZWW6,1549,1,0,Wasn&apos;t it after the women&apos;s conference in Nairobi ten years ago that the world focused for the first time on the crisis of domestic violence?
A15GNVZ1EXQMYR,1549,0,0,Wasn&apos;t it after the women&apos;s conference in Nairobi ten years ago that the world focused for the first time on the crisis of domestic violence?
A1KS77MYC4GGZ3,1549,0,0,Wasn&apos;t it after the women&apos;s conference in Nairobi ten years ago that the world focused for the first time on the crisis of domestic violence?
A1ORRI82WFHIKZ,1549,0,0,Wasn&apos;t it after the women&apos;s conference in Nairobi ten years ago that the world focused for the first time on the crisis of domestic violence?
A11GX90QFWDLMM,1549,0,0,Wasn&apos;t it after the women&apos;s conference in Nairobi ten years ago that the world focused for the first time on the crisis of domestic violence?
A28W67ZXNQ3K19,1549,0,0,Wasn&apos;t it after the women&apos;s conference in Nairobi ten years ago that the world focused for the first time on the crisis of domestic violence?
A99F7DB1MDLVK,1549,0,0,Wasn&apos;t it after the women&apos;s conference in Nairobi ten years ago that the world focused for the first time on the crisis of domestic violence?
A1S2LOH6K9Q3Y8,1537,1,1,"The roads and paths, forests and pastures of an estimated 70 countries around the world have been made treacherous by landmines."
AXBQF8RALCIGV,1537,1,1,"The roads and paths, forests and pastures of an estimated 70 countries around the world have been made treacherous by landmines."
AM367N2MAMQ15,1537,1,1,"The roads and paths, forests and pastures of an estimated 70 countries around the world have been made treacherous by landmines."
A18941IO2ZZWW6,1537,0,1,"The roads and paths, forests and pastures of an estimated 70 countries around the world have been made treacherous by landmines."
A15GNVZ1EXQMYR,1537,1,1,"The roads and paths, forests and pastures of an estimated 70 countries around the world have been made treacherous by landmines."
A1KS77MYC4GGZ3,1537,1,1,"The roads and paths, forests and pastures of an estimated 70 countries around the world have been made treacherous by landmines."
A1ORRI82WFHIKZ,1537,1,1,"The roads and paths, forests and pastures of an estimated 70 countries around the world have been made treacherous by landmines."
A11GX90QFWDLMM,1537,0,1,"The roads and paths, forests and pastures of an estimated 70 countries around the world have been made treacherous by landmines."
A28W67ZXNQ3K19,1537,1,1,"The roads and paths, forests and pastures of an estimated 70 countries around the world have been made treacherous by landmines."
A99F7DB1MDLVK,1537,1,1,"The roads and paths, forests and pastures of an estimated 70 countries around the world have been made treacherous by landmines."
A1S2LOH6K9Q3Y8,2036,0,0,"The father of Nick Berg, the American beheaded in Iraq, directly blamed George Bush and Defense Secretary Donald Rumsfeld on Thursday for his son&apos;s death."
AXBQF8RALCIGV,2036,1,0,"The father of Nick Berg, the American beheaded in Iraq, directly blamed George Bush and Defense Secretary Donald Rumsfeld on Thursday for his son&apos;s death."
AM367N2MAMQ15,2036,0,0,"The father of Nick Berg, the American beheaded in Iraq, directly blamed George Bush and Defense Secretary Donald Rumsfeld on Thursday for his son&apos;s death."
A18941IO2ZZWW6,2036,1,0,"The father of Nick Berg, the American beheaded in Iraq, directly blamed George Bush and Defense Secretary Donald Rumsfeld on Thursday for his son&apos;s death."
A15GNVZ1EXQMYR,2036,0,0,"The father of Nick Berg, the American beheaded in Iraq, directly blamed George Bush and Defense Secretary Donald Rumsfeld on Thursday for his son&apos;s death."
A1KS77MYC4GGZ3,2036,0,0,"The father of Nick Berg, the American beheaded in Iraq, directly blamed George Bush and Defense Secretary Donald Rumsfeld on Thursday for his son&apos;s death."
A1ORRI82WFHIKZ,2036,0,0,"The father of Nick Berg, the American beheaded in Iraq, directly blamed George Bush and Defense Secretary Donald Rumsfeld on Thursday for his son&apos;s death."
A11GX90QFWDLMM,2036,1,0,"The father of Nick Berg, the American beheaded in Iraq, directly blamed George Bush and Defense Secretary Donald Rumsfeld on Thursday for his son&apos;s death."
A28W67ZXNQ3K19,2036,0,0,"The father of Nick Berg, the American beheaded in Iraq, directly blamed George Bush and Defense Secretary Donald Rumsfeld on Thursday for his son&apos;s death."
A99F7DB1MDLVK,2036,0,0,"The father of Nick Berg, the American beheaded in Iraq, directly blamed George Bush and Defense Secretary Donald Rumsfeld on Thursday for his son&apos;s death."
A1S2LOH6K9Q3Y8,1469,0,0,"The official state opening on May 6 of the $14.82-billion project will go on as planned, and Eurotunnel said it is working to start up services soon after that deadline."
AXBQF8RALCIGV,1469,0,0,"The official state opening on May 6 of the $14.82-billion project will go on as planned, and Eurotunnel said it is working to start up services soon after that deadline."
AM367N2MAMQ15,1469,0,0,"The official state opening on May 6 of the $14.82-billion project will go on as planned, and Eurotunnel said it is working to start up services soon after that deadline."
A18941IO2ZZWW6,1469,1,0,"The official state opening on May 6 of the $14.82-billion project will go on as planned, and Eurotunnel said it is working to start up services soon after that deadline."
A15GNVZ1EXQMYR,1469,0,0,"The official state opening on May 6 of the $14.82-billion project will go on as planned, and Eurotunnel said it is working to start up services soon after that deadline."
A1KS77MYC4GGZ3,1469,0,0,"The official state opening on May 6 of the $14.82-billion project will go on as planned, and Eurotunnel said it is working to start up services soon after that deadline."
A1ORRI82WFHIKZ,1469,0,0,"The official state opening on May 6 of the $14.82-billion project will go on as planned, and Eurotunnel said it is working to start up services soon after that deadline."
A11GX90QFWDLMM,1469,0,0,"The official state opening on May 6 of the $14.82-billion project will go on as planned, and Eurotunnel said it is working to start up services soon after that deadline."
A28W67ZXNQ3K19,1469,0,0,"The official state opening on May 6 of the $14.82-billion project will go on as planned, and Eurotunnel said it is working to start up services soon after that deadline."
A99F7DB1MDLVK,1469,0,0,"The official state opening on May 6 of the $14.82-billion project will go on as planned, and Eurotunnel said it is working to start up services soon after that deadline."
A1S2LOH6K9Q3Y8,644,0,0,"This autumn, the people of Ust-Usa watched helplessly as thousands of tons of oil began oozing into the vast watery network that flows from the desecrated oil fields of Usinsk into the Pechora, then 450 miles north through the tundra to the Barents Sea."
AXBQF8RALCIGV,644,0,0,"This autumn, the people of Ust-Usa watched helplessly as thousands of tons of oil began oozing into the vast watery network that flows from the desecrated oil fields of Usinsk into the Pechora, then 450 miles north through the tundra to the Barents Sea."
AM367N2MAMQ15,644,0,0,"This autumn, the people of Ust-Usa watched helplessly as thousands of tons of oil began oozing into the vast watery network that flows from the desecrated oil fields of Usinsk into the Pechora, then 450 miles north through the tundra to the Barents Sea."
A18941IO2ZZWW6,644,1,0,"This autumn, the people of Ust-Usa watched helplessly as thousands of tons of oil began oozing into the vast watery network that flows from the desecrated oil fields of Usinsk into the Pechora, then 450 miles north through the tundra to the Barents Sea."
A15GNVZ1EXQMYR,644,0,0,"This autumn, the people of Ust-Usa watched helplessly as thousands of tons of oil began oozing into the vast watery network that flows from the desecrated oil fields of Usinsk into the Pechora, then 450 miles north through the tundra to the Barents Sea."
A1KS77MYC4GGZ3,644,0,0,"This autumn, the people of Ust-Usa watched helplessly as thousands of tons of oil began oozing into the vast watery network that flows from the desecrated oil fields of Usinsk into the Pechora, then 450 miles north through the tundra to the Barents Sea."
A1ORRI82WFHIKZ,644,0,0,"This autumn, the people of Ust-Usa watched helplessly as thousands of tons of oil began oozing into the vast watery network that flows from the desecrated oil fields of Usinsk into the Pechora, then 450 miles north through the tundra to the Barents Sea."
A11GX90QFWDLMM,644,1,0,"This autumn, the people of Ust-Usa watched helplessly as thousands of tons of oil began oozing into the vast watery network that flows from the desecrated oil fields of Usinsk into the Pechora, then 450 miles north through the tundra to the Barents Sea."
A28W67ZXNQ3K19,644,0,0,"This autumn, the people of Ust-Usa watched helplessly as thousands of tons of oil began oozing into the vast watery network that flows from the desecrated oil fields of Usinsk into the Pechora, then 450 miles north through the tundra to the Barents Sea."
A99F7DB1MDLVK,644,0,0,"This autumn, the people of Ust-Usa watched helplessly as thousands of tons of oil began oozing into the vast watery network that flows from the desecrated oil fields of Usinsk into the Pechora, then 450 miles north through the tundra to the Barents Sea."
A1S2LOH6K9Q3Y8,1532,1,1,"Saint Laurent struck out on his own in 1961, opening his own fashion house where he created haute couture for socialites and celebrities."
AXBQF8RALCIGV,1532,1,1,"Saint Laurent struck out on his own in 1961, opening his own fashion house where he created haute couture for socialites and celebrities."
AM367N2MAMQ15,1532,1,1,"Saint Laurent struck out on his own in 1961, opening his own fashion house where he created haute couture for socialites and celebrities."
A18941IO2ZZWW6,1532,1,1,"Saint Laurent struck out on his own in 1961, opening his own fashion house where he created haute couture for socialites and celebrities."
A15GNVZ1EXQMYR,1532,0,1,"Saint Laurent struck out on his own in 1961, opening his own fashion house where he created haute couture for socialites and celebrities."
A1KS77MYC4GGZ3,1532,1,1,"Saint Laurent struck out on his own in 1961, opening his own fashion house where he created haute couture for socialites and celebrities."
A1ORRI82WFHIKZ,1532,1,1,"Saint Laurent struck out on his own in 1961, opening his own fashion house where he created haute couture for socialites and celebrities."
A11GX90QFWDLMM,1532,1,1,"Saint Laurent struck out on his own in 1961, opening his own fashion house where he created haute couture for socialites and celebrities."
A28W67ZXNQ3K19,1532,1,1,"Saint Laurent struck out on his own in 1961, opening his own fashion house where he created haute couture for socialites and celebrities."
